sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,cost_price,product_name,category,revenue,cost,profit,margin_pct
155,INV-202301-00155,2023-01-22,2761.0,1035,1,65.52,65.52,pood,Pärnu,sularaha,45.18,Luksuslik goretex tennised,jalanõusid,65.52,45.18,20.34,31.04
156,INV-202301-00156,2023-01-01,4288.0,1204,1,63.95,63.95,pood,Tallinn,kaart,40.78,Stiilne villane kontsakingad,jalanõusid,63.95,40.78,23.17,36.23
157,INV-202301-00157,2023-01-05,3648.0,1338,1,282.29,282.29,pood,Tartu,järelmaks,195.5,Sportlik kangast tennised,jalanõusid,282.29,195.5,86.79,30.74
158,INV-202301-00158,2023-01-18,3692.0,1143,1,307.83,307.83,pood,Tartu,järelmaks,182.53,Õhuline linane jakk,naiste_riided,307.83,182.53,125.3,40.7
159,INV-202301-00159,2023-01-09,3984.0,1083,1,72.14,72.14,pood,Tallinn,sularaha,48.59,Vintage villane püksid,laste_riided,72.14,48.59,23.55,32.64
160,INV-202301-00160,2023-01-23,2265.0,1033,2,221.42,442.84,online,,järelmaks,149.36,Moodne seemisnahkne oxfordid,jalanõusid,442.84,298.72,144.12,32.54
161,INV-202301-00161,2023-01-02,4458.0,1128,1,274.5,274.5,pood,Tallinn,järelmaks,184.73,Luksuslik polüester V-kaelusega kampsun,meeste_riided,274.5,184.73,89.77,32.7
162,INV-202301-00162,2023-01-07,2534.0,1016,2,54.81,109.62,pood,Pärnu,järelmaks,36.6,Luksuslik trikoo slim-fit püksid,laste_riided,109.62,73.2,36.42,33.22
163,INV-202301-00163,2023-01-17,,1041,2,107.36,214.72,online,,kaart,67.0,Vintage orgaaniline komplekt,laste_riided,214.72,134.0,80.72,37.59
164,INV-202301-00164,2023-01-24,,1080,2,51.5,103.0,pood,Tartu,kaart,35.75,Minimalistlik softshell chino püksid,laste_riided,103.0,71.5,31.5,30.58
165,INV-202301-00165,2023-01-26,4324.0,1047,1,155.84,155.84,online,,järelmaks,94.85,Elegantne keraamiline rahakott,aksessuaarid,155.84,94.85,60.99,39.14
166,INV-202301-00166,2023-01-18,3197.0,1117,2,72.58,145.16,online,,kaart,46.62,Sportlik fliisist slim-fit püksid,laste_riided,145.16,93.24,51.92,35.77
167,INV-202301-00167,2023-01-26,3605.0,1104,3,191.48,574.44,pood,Tallinn,sularaha,117.01,Vintage kangast vöö,aksessuaarid,574.44,351.03,223.41,38.89
168,INV-202301-00168,2023-01-04,4556.0,1092,2,186.12,288.4,online,,kaart,89.91,Mugav flanellne parka,meeste_riided,288.4,179.82,108.58,37.65
169,INV-202301-00169,2023-01-09,2976.0,1235,3,232.27,632.61,pood,Pärnu,sularaha,146.89,Soe linane mantelpaltoo,meeste_riided,632.61,440.67,191.94,30.34
170,INV-202301-00170,2023-01-04,,1111,1,327.07,327.07,pood,Tallinn,sularaha,198.07,Õhuline polüester cargo püksid,meeste_riided,327.07,198.07,129.0,39.44
171,INV-202301-00171,2023-01-22,4080.0,1346,3,258.91,776.73,pood,Tallinn,järelmaks,157.35,Mugav merino villane cargo püksid,meeste_riided,776.73,472.05,304.68,39.23
172,INV-202301-00172,2023-01-11,2535.0,1323,1,151.08,151.08,pood,Pärnu,järelmaks,100.65,Vintage merino villane tuulejope,meeste_riided,151.08,100.65,50.43,33.38
173,INV-202301-00173,2023-01-14,3894.0,1305,1,50.77,50.77,pood,Tallinn,kaart,35.66,Sportlik siidine cargo püksid,naiste_riided,50.77,35.66,15.11,29.76
174,INV-202301-00174,2023-01-24,2372.0,1229,2,210.76,421.52,pood,Tartu,kaart,138.05,Soe puuvillane teksapüksid,naiste_riided,421.52,276.1,145.42,34.5
175,INV-202301-00175,2023-01-29,4949.0,1145,2,338.43,676.86,pood,Tallinn,kaart,217.23,Mugav tweed ülikond,meeste_riided,676.86,434.46,242.4,35.81
176,INV-202301-00176,2023-01-21,,1350,1,270.69,270.69,pood,Tallinn,kaart,168.14,Soe nahkne platvormi kontsad,jalanõusid,270.69,168.14,102.55,37.88
177,INV-202301-00177,2023-01-08,3921.0,1018,1,47.07,47.07,pood,Tallinn,kaart,28.35,Boheemlaslik klaasist kaelakee,aksessuaarid,47.07,28.35,18.72,39.77
178,INV-202301-00178,2023-01-20,4321.0,1013,2,218.99,437.98,pood,Tartu,järelmaks,141.58,Boheemlaslik džersii teksapüksid,naiste_riided,437.98,283.16,154.82,35.35
179,INV-202301-00179,2023-01-27,4409.0,1292,1,74.81,74.81,online,,järelmaks,45.76,Õhuline siidine kaelakee,aksessuaarid,74.81,45.76,29.05,38.83
180,INV-202301-00180,2023-01-10,2547.0,1011,1,53.99,53.99,pood,Tallinn,järelmaks,35.43,Moodne villane pühapäevakleit,laste_riided,53.99,35.43,18.56,34.38
181,INV-202301-00181,2023-01-17,4643.0,1274,1,234.79,234.79,pood,Tartu,kaart,156.71,Soe teksane chino püksid,meeste_riided,234.79,156.71,78.08,33.26
182,INV-202301-00182,2023-01-12,4480.0,1034,1,207.23,207.23,pood,Tartu,kaart,145.76,Minimalistlik villane nahk sandaalid,jalanõusid,207.23,145.76,61.47,29.66
183,INV-202301-00183,2023-01-19,4119.0,1304,2,210.36,420.72,pood,Pärnu,sularaha,148.01,Kerge villane talvesaapad,jalanõusid,420.72,296.02,124.7,29.64
184,INV-202301-00184,2023-01-02,4677.0,1004,1,41.63,41.63,pood,Tartu,kaart,29.41,Minimalistlik puuvillane tuunika,naiste_riided,41.63,29.41,12.22,29.35
185,INV-202301-00185,2023-01-05,2554.0,1182,1,180.14,180.14,online,,sularaha,109.17,Mugav džersii pusa,naiste_riided,180.14,109.17,70.97,39.4
186,INV-202301-00186,2023-01-23,2257.0,1181,2,142.57,285.14,pood,Tartu,sularaha,85.21,Sportlik linane bleiser,meeste_riided,285.14,170.42,114.72,40.23
187,INV-202301-00187,2023-01-16,4534.0,1039,1,282.95,282.95,online,,järelmaks,188.32,Sportlik džersii parka,naiste_riided,282.95,188.32,94.63,33.44
188,INV-202301-00188,2023-01-05,2484.0,1072,2,95.39,190.78,online,,sularaha,59.21,Klassikaline kangast nahkkindad,aksessuaarid,190.78,118.42,72.36,37.93
189,INV-202301-00189,2023-01-19,3356.0,1279,1,66.21,66.21,online,,kaart,44.52,Luksuslik orgaaniline dressikomplekt,laste_riided,66.21,44.52,21.69,32.76
190,INV-202301-00190,2023-01-05,3443.0,1017,3,153.62,460.86,online,,kaart,108.74,Praktiline seemisnahkne saapad,jalanõusid,460.86,326.22,134.64,29.21
191,INV-202301-00191,2023-01-20,4054.0,1209,2,252.1,504.2,pood,Tallinn,järelmaks,172.03,Soe sünteetiline sandaalid,jalanõusid,504.2,344.06,160.14,31.76
192,INV-202301-00192,2023-01-05,2876.0,1211,2,225.28,450.56,online,,järelmaks,135.13,Moodne keraamiline nahkvöö,aksessuaarid,450.56,270.26,180.3,40.02
193,INV-202301-00193,2023-01-20,3236.0,1267,1,66.88,66.88,pood,Tallinn,järelmaks,40.57,Minimalistlik keraamiline sall,aksessuaarid,66.88,40.57,26.31,39.34
194,INV-202301-00194,2023-01-24,3486.0,1223,1,319.98,-319.98,online,,kaart,192.81,Praktiline kangast kõrge kontsaga kingad,jalanõusid,-319.98,192.81,-512.79,160.26
195,INV-202301-00195,2023-01-05,4070.0,1070,2,139.74,-279.48,pood,Tallinn,sularaha,96.46,Trendikas džersii miniseelik,naiste_riided,-279.48,192.92,-472.4,169.03
196,INV-202301-00196,2023-01-20,3696.0,1060,5,253.26,1266.3,online,,järelmaks,153.0,Luksuslik puuvillane linane särk,meeste_riided,1266.3,765.0,501.3,39.59
197,INV-202301-00197,2023-01-19,2954.0,1058,4,302.86,1211.44,pood,Tartu,sularaha,216.32,Õhuline sünteetiline rannasandaalid,jalanõusid,1211.44,865.28,346.16,28.57
198,INV-202301-00198,2023-01-09,3856.0,1243,1,184.02,184.02,pood,Tartu,kaart,122.15,Trendikas kangast kindad,aksessuaarid,184.02,122.15,61.87,33.62
199,INV-202301-00199,2023-01-20,4745.0,1278,1,263.13,263.13,pood,Tallinn,sularaha,174.86,Soe satiinne pluus,naiste_riided,263.13,174.86,88.27,33.55
200,INV-202301-00200,2023-01-22,,1078,1,42.64,42.64,pood,Pärnu,sularaha,25.25,Stiilne merino villane parka,naiste_riided,42.64,25.25,17.39,40.78
201,INV-202301-00201,2023-01-08,3665.0,1076,1,89.29,89.29,pood,Tallinn,järelmaks,89.29,Klassikaline džersii bleiser,meeste_riided,89.29,89.29,0.0,0.0
202,INV-202301-00202,2023-01-31,2711.0,1291,2,219.83,439.66,pood,Tallinn,järelmaks,138.06,Kerge siidine nahkkindad,aksessuaarid,439.66,276.12,163.54,37.2
203,INV-202301-00203,2023-01-05,2577.0,1337,2,272.05,544.1,pood,Tallinn,sularaha,193.79,Praktiline viskoosne õhtukleit,naiste_riided,544.1,387.58,156.52,28.77
204,INV-202301-00204,2023-01-02,4119.0,1211,1,225.28,225.28,pood,Tallinn,kaart,135.13,Moodne keraamiline nahkvöö,aksessuaarid,225.28,135.13,90.15,40.02
205,INV-202301-00205,2023-01-09,4768.0,1113,3,86.46,259.38,pood,Tallinn,sularaha,52.42,Moodne trikoo koolikomplekt,laste_riided,259.38,157.26,102.12,39.37
206,INV-202301-00206,2023-01-05,4481.0,1218,2,108.09,216.18,online,,kaart,72.15,Luksuslik satiinne teksapüksid,naiste_riided,216.18,144.3,71.88,33.25
207,INV-202301-00207,2023-01-04,4206.0,1030,1,112.68,112.68,pood,Pärnu,järelmaks,68.58,Minimalistlik softshell cargo püksid,laste_riided,112.68,68.58,44.1,39.14
208,INV-202301-00208,2023-01-19,3556.0,1008,3,280.13,840.39,pood,Pärnu,kaart,167.26,Minimalistlik nahkne platvormi kontsad,jalanõusid,840.39,501.78,338.61,40.29
209,INV-202301-00209,2023-01-19,,1108,4,371.05,1484.2,pood,Tallinn,sularaha,223.83,Trendikas goretex oxfordid,jalanõusid,1484.2,895.32,588.88,39.68
210,INV-202301-00210,2023-01-06,3041.0,1043,2,128.44,256.88,pood,Tallinn,sularaha,128.44,Elegantne orgaaniline tuulejope,laste_riided,256.88,256.88,0.0,0.0
211,INV-202301-00211,2023-01-14,3853.0,1236,4,205.89,823.56,pood,Tallinn,kaart,127.65,Stiilne puust müts,aksessuaarid,823.56,510.6,312.96,38.0
212,INV-202301-00212,2023-01-26,4599.0,1145,2,338.43,676.86,online,,sularaha,217.23,Mugav tweed ülikond,meeste_riided,676.86,434.46,242.4,35.81
213,INV-202301-00213,2023-01-05,3085.0,1303,1,312.41,312.41,pood,Tallinn,sularaha,197.42,Mugav merino villane tuulejope,meeste_riided,312.41,197.42,114.99,36.81
214,INV-202301-00214,2023-01-14,4868.0,1190,3,138.13,-414.39,pood,Tallinn,kaart,90.95,Õhuline orgaaniline alussärk,laste_riided,-414.39,272.85,-687.24,165.84
215,INV-202301-00215,2023-01-24,2997.0,1342,1,208.11,208.11,pood,Tartu,kaart,131.66,Klassikaline flanellne cargo püksid,meeste_riided,208.11,131.66,76.45,36.74
216,INV-202301-00216,2023-01-06,2735.0,1241,1,368.97,368.97,pood,Tartu,järelmaks,248.79,Stiilne goretex kingad,jalanõusid,368.97,248.79,120.18,32.57
217,INV-202301-00217,2023-01-17,3384.0,1261,1,305.72,305.72,pood,Tallinn,järelmaks,305.72,Vintage nahkne tossud,jalanõusid,305.72,305.72,0.0,0.0
218,INV-202301-00218,2023-01-14,3128.0,1168,1,316.04,316.04,online,,kaart,214.05,Trendikas džersii slim-fit püksid,meeste_riided,316.04,214.05,101.99,32.27
219,INV-202301-00219,2023-01-29,4460.0,1249,1,73.9,73.9,pood,Tallinn,kaart,50.59,Trendikas puuvillane body,laste_riided,73.9,50.59,23.31,31.54
220,INV-202301-00220,2023-01-01,4864.0,1135,2,175.25,350.5,pood,Pärnu,kaart,124.02,Soe polüester cargo püksid,meeste_riided,350.5,248.04,102.46,29.23
221,INV-202301-00221,2023-01-22,,1334,1,24.67,24.67,pood,Tallinn,järelmaks,17.29,Moodne orgaaniline bleiser,laste_riided,24.67,17.29,7.38,29.91
222,INV-202301-00222,2023-01-15,,1080,2,51.5,-103.0,pood,Pärnu,sularaha,35.75,Minimalistlik softshell chino püksid,laste_riided,-103.0,71.5,-174.5,169.42
223,INV-202301-00223,2023-01-23,4266.0,1199,2,276.97,553.94,pood,Tallinn,sularaha,163.71,Klassikaline kangast tennised,jalanõusid,553.94,327.42,226.52,40.89
224,INV-202301-00224,2023-01-06,2744.0,1006,3,319.42,958.26,pood,Tallinn,kaart,208.86,Praktiline džersii seelik,naiste_riided,958.26,626.58,331.68,34.61
225,INV-202301-00225,2023-01-20,,1178,2,105.09,210.18,pood,Tallinn,sularaha,68.59,Kerge linane kampsun,meeste_riided,210.18,137.18,73.0,34.73
226,INV-202301-00226,2023-01-15,4178.0,1045,1,176.65,176.65,pood,Tallinn,kaart,117.46,Praktiline kangast elastne vöö,aksessuaarid,176.65,117.46,59.19,33.51
227,INV-202301-00227,2023-01-15,4024.0,1126,3,200.77,602.31,pood,Tallinn,kaart,141.7,Mugav kashmiir skaterkleit,naiste_riided,602.31,425.1,177.21,29.42
228,INV-202301-00228,2023-01-04,,1201,4,147.16,588.64,pood,Tallinn,sularaha,91.71,Moodne keraamiline sall,aksessuaarid,588.64,366.84,221.8,37.68
229,INV-202301-00229,2023-01-02,4150.0,1089,1,134.58,134.58,pood,Tallinn,kaart,90.91,Vintage tweed smokingüklikond,meeste_riided,134.58,90.91,43.67,32.45
230,INV-202301-00230,2023-01-31,4643.0,1142,1,307.27,307.27,online,,kaart,211.12,Sportlik seemisnahkne nahk sandaalid,jalanõusid,307.27,211.12,96.15,31.29
231,INV-202301-00231,2023-01-13,2819.0,1328,1,274.87,274.87,online,,järelmaks,165.23,Õhuline goretex kingad,jalanõusid,274.87,165.23,109.64,39.89
232,INV-202301-00232,2023-01-11,4235.0,1261,1,305.72,305.72,pood,Tallinn,kaart,305.72,Vintage nahkne tossud,jalanõusid,305.72,305.72,0.0,0.0
233,INV-202301-00233,2023-01-10,4467.0,1012,2,160.21,-320.42,online,,sularaha,111.3,Boheemlaslik merino villane cargo püksid,meeste_riided,-320.42,222.6,-543.02,169.47
234,INV-202301-00234,2023-01-12,3854.0,1119,3,181.68,545.04,online,,järelmaks,116.87,Boheemlaslik kangast kangasvöö,aksessuaarid,545.04,350.61,194.43,35.67
235,INV-202301-00235,2023-01-17,4178.0,1333,4,218.54,874.16,pood,Tallinn,järelmaks,140.09,Boheemlaslik nahkne kõrge kontsaga kingad,jalanõusid,874.16,560.36,313.8,35.9
236,INV-202301-00236,2023-01-25,4414.0,1239,1,78.09,78.09,pood,Tallinn,kaart,47.31,Minimalistlik viskoosne skaterkleit,naiste_riided,78.09,47.31,30.78,39.42
237,INV-202301-00237,2023-01-23,2041.0,1051,3,208.83,626.49,pood,Tallinn,sularaha,131.92,Soe merino villane topik,naiste_riided,626.49,395.76,230.73,36.83
238,INV-202301-00238,2023-01-23,4544.0,1047,1,155.84,155.84,online,,sularaha,94.85,Elegantne keraamiline rahakott,aksessuaarid,155.84,94.85,60.99,39.14
239,INV-202301-00239,2023-01-05,2518.0,1248,1,169.92,145.5,pood,Tallinn,sularaha,99.69,Soe villane kingad,jalanõusid,145.5,99.69,45.81,31.48
240,INV-202301-00240,2023-01-14,4533.0,1296,3,301.97,905.91,pood,Tallinn,kaart,181.98,Kerge džersii pluus,naiste_riided,905.91,545.94,359.97,39.74
241,INV-202301-00241,2023-01-10,3332.0,1008,2,280.13,560.26,online,,kaart,167.26,Minimalistlik nahkne platvormi kontsad,jalanõusid,560.26,334.52,225.74,40.29
242,INV-202301-00242,2023-01-20,3654.0,1120,2,206.34,412.68,pood,Tallinn,järelmaks,143.23,Soe seemisnahkne jooksutossud,jalanõusid,412.68,286.46,126.22,30.59
243,INV-202301-00243,2023-01-12,2141.0,1278,1,263.13,263.13,online,,kaart,174.86,Soe satiinne pluus,naiste_riided,263.13,174.86,88.27,33.55
244,INV-202301-00244,2023-01-03,3861.0,1345,2,225.81,451.62,pood,Tartu,kaart,160.82,Klassikaline kashmiir pusa,naiste_riided,451.62,321.64,129.98,28.78
245,INV-202301-00245,2023-01-20,,1158,1,70.01,70.01,pood,Tallinn,sularaha,42.44,Praktiline flanellne linane särk,meeste_riided,70.01,42.44,27.57,39.38
246,INV-202301-00246,2023-01-01,3110.0,1333,1,218.54,218.54,online,,kaart,140.09,Boheemlaslik nahkne kõrge kontsaga kingad,jalanõusid,218.54,140.09,78.45,35.9
247,INV-202301-00247,2023-01-12,4322.0,1153,2,79.59,159.18,online,,kaart,48.21,Soe teksane smokingüklikond,meeste_riided,159.18,96.42,62.76,39.43
248,INV-202301-00248,2023-01-12,2036.0,1245,2,228.81,457.62,online,,kaart,154.84,Trendikas nahkne oxfordid,jalanõusid,457.62,309.68,147.94,32.33
249,INV-202301-00249,2023-01-25,4624.0,1177,3,135.99,407.97,pood,Tallinn,kaart,87.88,Minimalistlik linane tuunika,naiste_riided,407.97,263.64,144.33,35.38
250,INV-202301-00250,2023-01-28,3644.0,1082,1,100.93,100.93,pood,Tallinn,sularaha,71.58,Boheemlaslik polüester casual särk,meeste_riided,100.93,71.58,29.35,29.08
251,INV-202301-00251,2023-01-11,3398.0,1321,1,183.4,183.4,pood,Tallinn,järelmaks,110.17,Moodne siidine sall,aksessuaarid,183.4,110.17,73.23,39.93
252,INV-202301-00252,2023-01-07,4330.0,1029,1,184.15,184.15,pood,Tartu,sularaha,117.97,Stiilne villane sõrmkindad,aksessuaarid,184.15,117.97,66.18,35.94
253,INV-202301-00253,2023-01-25,3825.0,1281,2,292.61,585.22,pood,Tallinn,järelmaks,190.07,Sportlik villane tossud,jalanõusid,585.22,380.14,205.08,35.04
254,INV-202301-00254,2023-01-01,4593.0,1135,1,175.25,175.25,pood,Pärnu,järelmaks,124.02,Soe polüester cargo püksid,meeste_riided,175.25,124.02,51.23,29.23
255,INV-202301-00255,2023-01-29,2218.0,1335,3,201.86,605.58,pood,Tartu,järelmaks,125.17,Boheemlaslik polüester slim-fit särk,meeste_riided,605.58,375.51,230.07,37.99
256,INV-202301-00256,2023-01-06,4150.0,1086,1,149.47,149.47,pood,Pärnu,järelmaks,93.74,Praktiline nahkne sõrmus,aksessuaarid,149.47,93.74,55.73,37.29
257,INV-202301-00257,2023-01-07,3850.0,1163,1,259.69,259.69,pood,Tallinn,sularaha,158.13,Luksuslik tweed triiksärk,meeste_riided,259.69,158.13,101.56,39.11
258,INV-202301-00258,2023-01-31,3555.0,1273,2,274.37,548.74,pood,Tallinn,järelmaks,194.73,Trendikas puuvillane skaterkleit,naiste_riided,548.74,389.46,159.28,29.03
260,INV-202301-00260,2023-01-23,3365.0,1217,3,34.04,102.12,pood,Tartu,järelmaks,21.18,Sportlik villane püksid,laste_riided,102.12,63.54,38.58,37.78
261,INV-202301-00261,2023-01-09,3212.0,1219,2,29.42,58.84,pood,Tallinn,kaart,19.35,Kerge nahkne õlakott,aksessuaarid,58.84,38.7,20.14,34.23
262,INV-202302-00001,2023-02-06,4191.0,1175,3,83.97,251.91,online,,järelmaks,57.43,Luksuslik sünteetiline nahk sandaalid,jalanõusid,251.91,172.29,79.62,31.61
263,INV-202302-00002,2023-02-07,3883.0,1154,1,190.81,190.81,pood,Tallinn,kaart,119.91,Praktiline nahkne nahk sandaalid,jalanõusid,190.81,119.91,70.9,37.16
264,INV-202302-00003,2023-02-24,3618.0,1047,1,155.84,155.84,pood,Tartu,kaart,94.85,Elegantne keraamiline rahakott,aksessuaarid,155.84,94.85,60.99,39.14
265,INV-202302-00004,2023-02-12,4166.0,1313,3,77.6,232.8,online,,järelmaks,47.35,Klassikaline flanellne smokingüklikond,meeste_riided,232.8,142.05,90.75,38.98
266,INV-202302-00005,2023-02-18,2994.0,1296,2,301.97,603.94,online,,kaart,181.98,Kerge džersii pluus,naiste_riided,603.94,363.96,239.98,39.74
267,INV-202302-00006,2023-02-06,3470.0,1100,5,126.42,632.1,online,,sularaha,75.76,Sportlik merino villane ülikond,meeste_riided,632.1,378.8,253.3,40.07
268,INV-202302-00007,2023-02-21,,1180,1,51.58,51.58,pood,Tartu,kaart,36.04,Soe puuvillane chino püksid,laste_riided,51.58,36.04,15.54,30.13
269,INV-202302-00008,2023-02-25,,1011,1,53.99,53.99,pood,Tallinn,järelmaks,35.43,Moodne villane pühapäevakleit,laste_riided,53.99,35.43,18.56,34.38
270,INV-202302-00009,2023-02-24,4918.0,1154,4,190.81,763.24,online,,järelmaks,119.91,Praktiline nahkne nahk sandaalid,jalanõusid,763.24,479.64,283.6,37.16
271,INV-202302-00010,2023-02-05,2212.0,1297,2,104.27,208.54,pood,Tallinn,kaart,68.96,Trendikas trikoo skaterkleit,laste_riided,208.54,137.92,70.62,33.86
272,INV-202302-00011,2023-02-22,3438.0,1084,2,156.13,312.26,online,,järelmaks,98.37,Õhuline nahkne elastne vöö,aksessuaarid,312.26,196.74,115.52,36.99
273,INV-202302-00012,2023-02-17,2251.0,1243,1,184.02,184.02,online,,järelmaks,122.15,Trendikas kangast kindad,aksessuaarid,184.02,122.15,61.87,33.62
274,INV-202302-00013,2023-02-17,4863.0,1159,2,24.54,49.08,pood,Tallinn,kaart,16.53,Praktiline trikoo sukkpüksid,laste_riided,49.08,33.06,16.02,32.64
275,INV-202302-00014,2023-02-02,4672.0,1176,1,245.59,245.59,online,,kaart,159.4,Boheemlaslik merino villane kapuutsiga pusa,naiste_riided,245.59,159.4,86.19,35.1
276,INV-202302-00015,2025-12-14,2221.0,1316,1,296.58,296.58,pood,Tallinn,kaart,197.21,Luksuslik flanellne smokingüklikond,meeste_riided,296.58,197.21,99.37,33.51
277,INV-202302-00016,2023-02-17,4511.0,1196,3,32.93,98.79,pood,Tartu,kaart,22.43,Klassikaline satiinne mantelpaltoo,naiste_riided,98.79,67.29,31.5,31.89
278,INV-202302-00017,2023-02-26,4330.0,1026,3,212.65,498.81,pood,Tallinn,kaart,107.22,Vintage siidine skaterkleit,naiste_riided,498.81,321.66,177.15,35.51
279,INV-202302-00018,2023-02-26,2622.0,1178,3,105.09,315.27,online,,kaart,68.59,Kerge linane kampsun,meeste_riided,315.27,205.77,109.5,34.73
280,INV-202302-00019,2023-02-23,2610.0,1048,3,16.37,49.11,pood,Tallinn,järelmaks,10.15,Soe siidine kaelakee,aksessuaarid,49.11,30.45,18.66,38.0
281,INV-202302-00020,2023-02-25,3466.0,1087,1,57.08,57.08,pood,Tartu,kaart,33.7,Kerge puust barett,aksessuaarid,57.08,33.7,23.38,40.96
282,INV-202302-00021,2023-02-15,4178.0,1022,1,22.7,22.7,pood,Tallinn,sularaha,15.92,Minimalistlik puuvillane pidžaama,laste_riided,22.7,15.92,6.78,29.87
283,INV-202302-00022,2023-02-06,3997.0,1298,2,163.53,327.06,online,,kaart,100.31,Boheemlaslik merino villane poolsäärne kampsun,meeste_riided,327.06,200.62,126.44,38.66
285,INV-202302-00024,2023-02-13,4419.0,1247,1,29.48,29.48,pood,Tallinn,järelmaks,18.93,Mugav klaasist kõrvarõngad,aksessuaarid,29.48,18.93,10.55,35.79
286,INV-202302-00025,2023-02-02,4469.0,1187,1,252.33,252.33,online,,sularaha,150.21,Mugav kashmiir pusa,naiste_riided,252.33,150.21,102.12,40.47
287,INV-202302-00026,2023-02-01,4949.0,1254,2,136.3,272.6,pood,Tallinn,järelmaks,92.57,Luksuslik orgaaniline pühapäevakleit,laste_riided,272.6,185.14,87.46,32.08
288,INV-202302-00027,2023-02-03,4747.0,1087,2,57.08,114.16,online,,sularaha,33.7,Kerge puust barett,aksessuaarid,114.16,67.4,46.76,40.96
289,INV-202302-00028,2023-02-19,4716.0,1300,2,247.52,495.04,pood,Tallinn,sularaha,170.6,Luksuslik merino villane chino püksid,naiste_riided,495.04,341.2,153.84,31.08
290,INV-202302-00029,2023-02-27,4839.0,1318,2,218.42,436.84,pood,Tartu,kaart,135.24,Elegantne flanellne cargo püksid,meeste_riided,436.84,270.48,166.36,38.08
291,INV-202302-00030,2023-02-01,,1271,2,130.02,260.04,pood,Tartu,järelmaks,88.09,Mugav puuvillane suvekleit,laste_riided,260.04,176.18,83.86,32.25
292,INV-202302-00031,2023-02-16,3008.0,1293,3,351.33,1053.99,online,,sularaha,217.33,Boheemlaslik linane pullover,naiste_riided,1053.99,651.99,402.0,38.14
293,INV-202302-00032,2023-02-25,3127.0,1250,1,265.2,265.2,pood,Tallinn,sularaha,174.06,Sportlik linane jakk,naiste_riided,265.2,174.06,91.14,34.37
294,INV-202302-00033,2023-02-11,3622.0,1102,1,163.64,163.64,online,,kaart,112.68,Minimalistlik sünteetiline saapad,jalanõusid,163.64,112.68,50.96,31.14
295,INV-202302-00034,2023-02-13,3446.0,1033,1,221.42,221.42,pood,Tallinn,kaart,149.36,Moodne seemisnahkne oxfordid,jalanõusid,221.42,149.36,72.06,32.54
296,INV-202302-00035,2023-02-09,4232.0,1032,1,198.42,198.42,online,,sularaha,132.11,Boheemlaslik seemisnahkne oxfordid,jalanõusid,198.42,132.11,66.31,33.42
